customerID,gender,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3205-MXZRA,Male,Credit card (automatic),59.45,1507,No
4701-AHWMW,Male,Bank transfer (automatic),54.55,2978.3,Yes
8317-BVKSO,Male,Electronic check,20.05,299.3,No
5702-KVQRD,Male,Electronic check,82.55,5832.65,No
0083-PIVIK,Male,Electronic check,81.25,5567.55,No
9210-IAHGH,Female,Credit card (automatic),70.75,450.8,Yes
6169-PGNCD,Female,Credit card (automatic),74.3,4166.35,No
0023-XUOPT,Female,Electronic check,94.1,1215.6,Yes
4592-IWTJI,Female,Credit card (automatic),29.7,91.7,Yes
4909-JOUPP,Male,Credit card (automatic),109.7,7898.45,No
4657-FWVFY,Female,Credit card (automatic),96.35,3915.4,No
2257-BOVXD,Male,Credit card (automatic),66.6,979.5,No
7729-JTEEC,Male,Electronic check,44.5,90.05,No
7632-MNYOY,Male,Credit card (automatic),110.9,7432.05,Yes
6518-LGAOV,Female,Electronic check,105.0,4026.4,Yes
7242-QZLXF,Male,Electronic check,25.3,25.3,Yes
4576-CSAJH,Male,Credit card (automatic),55.15,1193.05,Yes
1000-AJSLD,Male,Mailed check,20.1,20.1,Yes
9696-RMYBA,Male,Mailed check,80.1,398.55,No
8690-UPCZI,Male,Bank transfer (automatic),69.05,1958.45,No
1062-LHZOD,Male,Mailed check,69.9,69.9,Yes
9770-LXDBK,Female,Mailed check,20.4,63.15,No
4086-WITJG,Male,Credit card (automatic),19.7,1301.1,No
8344-WFMFH,Male,Electronic check,50.1,484.05,No
9600-NAXZN,Male,Electronic check,101.4,4528,Yes
8822-KNBHV,Female,Credit card (automatic),83.45,3887.85,No
8404-FYDIB,Male,Credit card (automatic),86.65,2208.75,No
2791-SFVEW,Female,Bank transfer (automatic),20.15,238.15,No
6457-USBER,Male,Electronic check,80.8,80.8,Yes
6762-NSODU,Female,Credit card (automatic),19.4,958.15,No
4662-EKDPQ,Male,Bank transfer (automatic),62.05,118.3,Yes
9248-OJYKK,Male,Electronic check,76.45,76.45,Yes
9888-ZCUMM,Male,Bank transfer (automatic),60.05,3845.45,No
3398-FSHON,Female,Electronic check,91.3,1094.5,Yes
3319-DWOEP,Male,Electronic check,95.75,573.75,Yes
1074-WVEVG,Female,Mailed check,20.35,1267,No
9979-RGMZT,Female,Mailed check,94.05,633.45,No
6437-UDQJM,Female,Credit card (automatic),84.1,6129.65,No
1226-IENZN,Male,Electronic check,78.75,1218.25,No
2108-GLPQB,Male,Credit card (automatic),55.55,1405.3,No
9259-PACGQ,Female,Electronic check,62.65,2274.9,Yes
4415-IJZTP,Female,Electronic check,74.5,74.5,Yes
1465-VINDH,Female,Credit card (automatic),102.1,1068.85,Yes
5474-LAMUQ,Male,Mailed check,20.1,533.9,No
3468-DRVQJ,Female,Electronic check,70.3,676.15,No
1122-YJBCS,Male,Credit card (automatic),53.65,3804.4,No
4990-ALDGW,Male,Mailed check,20.75,1118.8,No
4816-OKWNX,Male,Bank transfer (automatic),103.4,5236.4,No
3315-IKYZQ,Male,Mailed check,50.8,1386.8,No
2810-FTLEM,Female,Electronic check,50.15,762.25,Yes
4747-LCAQL,Male,Mailed check,79.0,1902,No
3411-WLRSQ,Female,Bank transfer (automatic),74.6,239.05,No
0898-XCGTF,Male,Bank transfer (automatic),96.5,5673.7,No
8006-PYCSW,Female,Mailed check,20.1,39.8,No
8249-THVEC,Male,Mailed check,19.4,997.75,No
8722-PRFDV,Female,Credit card (automatic),77.55,5574.35,No
2164-SOQXL,Female,Mailed check,20.05,406.05,No
4020-KIUDI,Male,Credit card (automatic),19.85,138.85,No
5850-BDWCY,Female,Mailed check,20.2,123.65,No
2038-YSEZE,Female,Mailed check,67.45,1801.1,No
0827-ITJPH,Male,Credit card (automatic),18.55,689,No
8799-OXZMD,Female,Mailed check,29.75,790.7,No
1925-TIBLE,Female,Electronic check,86.5,582.5,Yes
1705-GUHPV,Female,Mailed check,24.2,1618.2,No
4779-ZGICK,Male,Mailed check,23.55,1173.35,No
0048-PIHNL,Female,Bank transfer (automatic),20.45,900.9,No
0818-OCPZO,Male,Electronic check,81.45,2122.05,Yes
3967-KXAPS,Male,Credit card (automatic),92.3,6719.9,No
1447-GIQMR,Male,Electronic check,69.15,69.15,Yes
3704-IEAXF,Female,Credit card (automatic),53.65,3784,No
6810-VCAEX,Female,Credit card (automatic),39.65,1798.65,No
0674-EYYZV,Female,Electronic check,54.65,54.65,No
4480-MBMLB,Female,Bank transfer (automatic),104.8,3886.45,No
1395-OFUWC,Male,Credit card (automatic),29.3,1224.05,No
0822-QGCXA,Female,Electronic check,83.85,2310.2,No
0872-NXJYS,Female,Electronic check,79.55,723.4,Yes
2832-KJCRD,Female,Electronic check,103.65,3988.5,No
3588-WSTTJ,Female,Electronic check,99.05,3554.6,No
4075-WKNIU,Female,Mailed check,73.35, ,No
5090-EMGTC,Female,Mailed check,100.05,6034.85,No
2346-CZYIL,Male,Credit card (automatic),20.35,531.6,No
3798-EPWRR,Female,Electronic check,43.95,85.1,No
6258-NGCNG,Male,Mailed check,23.5,173,No
4186-ZBUEW,Female,Mailed check,70.7,2511.95,No
5274-XHAKY,Female,Bank transfer (automatic),94.3,3893.6,No
1442-BQPVU,Female,Electronic check,29.15,357.15,No
3978-YNKDD,Male,Credit card (automatic),20.85,467.5,No
4940-KHCWD,Female,Bank transfer (automatic),37.7,2288.7,No
9412-ARGBX,Female,Mailed check,95.5,4627.85,Yes
1389-CXMLU,Male,Electronic check,91.05,289.1,Yes
9589-ABEPT,Male,Mailed check,92.45,6460.55,No
9388-ZEYVT,Male,Electronic check,44.15,1931.3,No
0305-SQECB,Female,Mailed check,36.05,402.6,No
7605-SNLQG,Female,Credit card (automatic),50.25,2221.55,No
4670-TABXH,Male,Credit card (automatic),109.75,7758.9,No
5561-NWEVX,Female,Electronic check,79.2,172.85,Yes
0064-SUDOG,Female,Bank transfer (automatic),20.3,224.5,No
8561-NMTBD,Female,Credit card (automatic),112.35,7388.45,No
5161-XEUVX,Male,Mailed check,94.3,3460.95,No
8292-FRFZQ,Female,Bank transfer (automatic),41.15,1700.9,No
8591-NXRCV,Female,Bank transfer (automatic),74.65,3090.65,No
7895-VONWT,Female,Electronic check,48.25,1293.8,No
4526-RMTLL,Male,Credit card (automatic),76.15,645.8,No
6253-GNHWH,Female,Mailed check,71.1,5224.95,No
4566-NECEV,Male,Electronic check,96.55,500.1,No
8080-POTJR,Female,Credit card (automatic),79.3,2427.1,No
6906-MPARY,Male,Credit card (automatic),89.6,3488.15,No
3662-FXJFO,Female,Mailed check,20.5,1035.7,No
8107-RZLNV,Male,Bank transfer (automatic),106.3,7565.35,No
0516-OOHAR,Male,Bank transfer (automatic),100.35,2799,No
2027-CWDNU,Male,Electronic check,85.6,1601.5,No
2737-WFVYW,Female,Electronic check,45.25,85.5,Yes
9912-OMZDS,Female,Electronic check,106.15,6256.2,No
3733-ZEECP,Male,Electronic check,51.1,1232.9,No
7878-RTCZG,Female,Mailed check,19.9,19.9,No
2452-MRMZF,Female,Credit card (automatic),25.7,1937.4,No
2272-QAGFO,Female,Electronic check,74.3,1096.25,Yes
7103-IPXPJ,Male,Electronic check,99.4,5059.75,No
4342-HFXWS,Female,Bank transfer (automatic),69.7,3023.65,No
3545-CNWRG,Female,Electronic check,98.35,4889.2,No
1785-BPHTP,Male,Electronic check,85.45,2289.9,No
4989-LIXVT,Male,Electronic check,95.9,6503.2,No
7315-WYOAW,Male,Electronic check,100.75,1313.25,No
1173-XZPYF,Female,Electronic check,89.2,990.3,No
9850-OWRHQ,Female,Credit card (automatic),74.1,228,Yes
3768-NLUBH,Male,Electronic check,100.6,5746.15,Yes
8676-TRMJS,Male,Mailed check,75.0,209.1,Yes
2509-TFPJU,Male,Credit card (automatic),25.75,1864.2,No
9530-GRMJG,Male,Electronic check,84.1,5979.7,No
6898-RBTLU,Female,Bank transfer (automatic),79.3,3902.45,No
5481-NTDOH,Female,Credit card (automatic),107.05,7142.5,No
2068-WWXQZ,Male,Bank transfer (automatic),20.05,902,No
7359-SSBJK,Female,Credit card (automatic),70.2,4481,Yes
2061-VVFST,Female,Bank transfer (automatic),19.5,805.2,No
0685-MLYYM,Female,Electronic check,70.75,154.85,Yes
0749-IRGQE,Female,Electronic check,45.3,528.45,No
2380-DAMQP,Female,Electronic check,115.15,8349.7,No
2256-YLYLP,Male,Bank transfer (automatic),72.95,4953.25,No
1272-ILHFG,Male,Mailed check,19.65,332.65,No
0164-XAIRP,Female,Bank transfer (automatic),19.55,470.2,No
5666-CYCYZ,Female,Electronic check,89.55,2259.35,No
4011-ARPHK,Male,Mailed check,50.35,1411.35,No
8182-PNAGI,Male,Bank transfer (automatic),50.25,593.75,Yes
6365-HITVU,Female,Credit card (automatic),87.25,6328.7,No
7558-IMLMT,Male,Mailed check,20.8,1411.9,No
9488-FYQAU,Female,Bank transfer (automatic),109.25,6841.4,No
3590-TCXTB,Male,Mailed check,20.35,20.35,No
6994-KERXL,Male,Electronic check,55.9,238.5,No
7957-RYHQD,Female,Credit card (automatic),79.2,3233.85,Yes
2180-DXNEG,Female,Electronic check,96.0,1062.1,Yes
1960-UOTYM,Male,Electronic check,79.2,4016.3,No
2740-JFBOK,Male,Electronic check,24.0,226.55,No
6500-JVEGC,Male,Bank transfer (automatic),101.35,7110.75,No
5515-AKOAJ,Female,Electronic check,100.1,5440.9,Yes
8976-OQHGT,Female,Mailed check,56.5,235.1,Yes
5245-VDBUR,Female,Mailed check,35.45,1958.95,No
6230-BSUXY,Female,Electronic check,85.0,85,Yes
8469-SNFFH,Male,Bank transfer (automatic),79.4,5528.9,No
2144-ESWKO,Male,Credit card (automatic),35.2,1463.7,No
1241-FPMOF,Male,Mailed check,19.65,1025.05,No
9928-BZVLZ,Female,Mailed check,49.85,552.1,No
4114-QMKVN,Female,Bank transfer (automatic),68.75,3815.4,No
2775-SEFEE,Male,Bank transfer (automatic),61.9, ,No
9003-CPATH,Male,Electronic check,79.9,3313.4,No
1754-GKYPY,Male,Bank transfer (automatic),89.75,1938.9,No
5294-CDGWY,Male,Electronic check,59.3,3014.65,Yes
7956-XQWGU,Male,Credit card (automatic),19.4,460.25,No
1591-MQJTP,Male,Bank transfer (automatic),93.65,4839.15,No
5295-PCJOO,Male,Electronic check,49.4,184.4,Yes
2369-FEVNO,Male,Mailed check,19.9,19.9,No
9863-JZAIC,Male,Mailed check,55.0,2010.55,Yes
7471-MQPOS,Male,Bank transfer (automatic),72.9,5139.65,No
7660-HDPJV,Female,Electronic check,69.2,69.2,Yes
5115-SQAAU,Female,Bank transfer (automatic),25.6,1673.4,No
9845-QOMAD,Male,Mailed check,19.75,309.35,No
7672-VFMXZ,Male,Electronic check,55.7,3171.6,No
9739-JLPQJ,Female,Credit card (automatic),117.5,8670.1,No
9916-AYHTC,Male,Credit card (automatic),19.85,916,No
3855-ONCAR,Female,Mailed check,78.9,299.75,No
1488-SYSFC,Male,Electronic check,20.65,702.05,No
7931-PXHFC,Male,Mailed check,62.3,2354.8,Yes
3990-QYKBE,Male,Electronic check,92.5,3473.4,Yes
0970-QXPXW,Female,Mailed check,19.65,19.65,No
3259-KNMRR,Male,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,Female,Credit card (automatic),79.95,4819.75,No
9572-WUKSB,Male,Electronic check,29.9,92.25,No
5893-KCLGT,Female,Mailed check,19.75,1567,No
0076-LVEPS,Male,Mailed check,45.0,1242.45,No
3640-JQGJG,Male,Bank transfer (automatic),44.8,559.2,No
4919-MOAVT,Male,Electronic check,69.65,220.1,Yes
1596-OQSPS,Female,Electronic check,51.1,531.15,No
9867-XOBQA,Female,Mailed check,53.15,1183.2,No
9546-KDTRB,Female,Bank transfer (automatic),24.7,465.85,No
3090-HAWSU,Male,Credit card (automatic),111.6,6876.05,Yes
9820-RMCQV,Female,Credit card (automatic),48.55,501,Yes
3174-RKMOW,Male,Electronic check,109.95,3782.4,No
1760-CAZHT,Male,Mailed check,20.8,460.2,No
7839-QRKXN,Female,Mailed check,20.2,20.2,Yes
8441-SHIPE,Female,Bank transfer (automatic),25.6,1790.35,No
5204-QZXPU,Male,Electronic check,39.65,733.35,Yes
4597-ELFTS,Male,Electronic check,24.9,1334,Yes
1320-GVNHT,Male,Credit card (automatic),108.4,7767.25,No
1047-RNXZV,Male,Mailed check,19.55,876.15,No
3541-ZNUHK,Female,Electronic check,85.1,4600.95,No
8450-JOVAH,Male,Mailed check,56.7,113.55,Yes
8725-JEDFD,Male,Mailed check,69.05,1793.25,No
7562-UXTPG,Female,Mailed check,70.15,886.7,No
8071-SBTRN,Female,Mailed check,111.15,7737.55,No
1113-IUJYX,Female,Mailed check,105.95,1348.9,Yes
6668-CNMFP,Female,Bank transfer (automatic),89.35,1686.85,No
5626-MGTUK,Female,Bank transfer (automatic),89.1,1879.25,No
5681-LLOEI,Male,Credit card (automatic),91.25,4013.8,No
8212-DJRCH,Male,Mailed check,90.35,434.5,No
4323-OHFOW,Female,Bank transfer (automatic),105.55,7195.35,No
4933-BSAIP,Female,Mailed check,19.1,780.1,No
2030-BTZRO,Male,Credit card (automatic),20.4,107.6,No
1116-DXXDF,Male,Electronic check,100.45,3801.7,No
9274-CNFMO,Male,Electronic check,74.95,308.7,Yes
7758-XKCBS,Male,Electronic check,29.7,438.25,Yes
8992-JQYUN,Male,Electronic check,50.35,50.35,Yes
6563-VNPMN,Female,Bank transfer (automatic),85.7,3778.1,No
0617-AQNWT,Female,Electronic check,47.85,3147.5,Yes
2267-WTPYD,Female,Credit card (automatic),94.0,5438.95,No
0270-THENM,Male,Bank transfer (automatic),69.85,5102.35,No
2446-PLQVO,Male,Electronic check,70.3,70.3,Yes
4707-MAXGU,Male,Credit card (automatic),25.85,1872.2,No
2710-WYVXG,Female,Mailed check,71.1,213.35,No
3005-NFMTA,Male,Electronic check,98.8,5617.75,Yes
6300-BWMJX,Female,Electronic check,93.35,5386.5,No
8784-CGILN,Female,Bank transfer (automatic),99.85,1776.95,Yes
5389-FFVKB,Male,Credit card (automatic),80.3,2483.05,Yes
7009-LGECI,Female,Bank transfer (automatic),50.55,235.65,No
8444-WRIDW,Female,Credit card (automatic),80.45,5224.35,Yes
5022-KVDQT,Male,Electronic check,81.3,2272.8,No
7976-CICYS,Male,Credit card (automatic),20.7,83.75,No
1036-GUDCL,Male,Credit card (automatic),79.05,4663.4,No
2005-DWQZJ,Female,Mailed check,19.05,201.7,No
8148-WOCMK,Male,Credit card (automatic),19.6,125,No
7815-PDTHL,Male,Mailed check,20.2,684.4,No
9451-LPGOO,Male,Electronic check,86.8,620.35,Yes
9173-IVZVP,Female,Mailed check,20.9,1146.05,No
9129-UXERG,Female,Credit card (automatic),103.6,1806.35,No
3635-JBPSG,Female,Mailed check,38.8,603,No
7964-ZRKKG,Male,Bank transfer (automatic),88.4,5798.3,No
5868-YWPDW,Male,Electronic check,84.2,519.15,Yes
6229-LSCKB,Male,Electronic check,79.7,497.6,No
2025-JKFWI,Male,Mailed check,99.0,1301.7,Yes
4078-SAYYN,Female,Electronic check,100.75,1129.75,Yes
1724-IQWNM,Male,Mailed check,19.3,19.3,No
8217-QYOHV,Male,Mailed check,55.75,266.95,No
5546-QUERU,Male,Mailed check,19.95,257,No
9940-HPQPG,Female,Bank transfer (automatic),91.75,865.8,Yes
6897-UUBNU,Male,Mailed check,89.65,2623.65,No
6127-IYJOZ,Male,Mailed check,45.85,45.85,No
6618-RYATB,Female,Mailed check,79.55,79.55,Yes
8930-XOTDP,Female,Mailed check,55.95,1082.8,No
5916-QEWPT,Female,Credit card (automatic),69.0,147.8,No
5060-TQUQN,Male,Bank transfer (automatic),83.55,2570.2,No
0531-XBKMM,Male,Bank transfer (automatic),65.7,4378.9,No
8465-SBRXP,Male,Bank transfer (automatic),94.9,3616.25,No
2408-PSJVE,Male,Mailed check,61.9,2924.05,No
9079-YEXQJ,Female,Electronic check,111.1,6014.85,Yes
9700-ZCLOT,Male,Mailed check,20.0,32.7,No
8738-JOKAR,Female,Mailed check,67.7,2882.25,No
4534-WGCIR,Female,Credit card (automatic),25.15,1509.9,No
1930-WNXSB,Male,Electronic check,92.85,5305.05,No
2685-SREOM,Female,Electronic check,89.1,2368.4,Yes
3508-CFVZL,Female,Mailed check,111.3,7985.9,No
0402-CQAJN,Female,Bank transfer (automatic),101.9,3545.35,Yes
6692-UDPJC,Female,Electronic check,91.65,1301,Yes
1273-MTETI,Female,Electronic check,88.85,372.45,Yes
0657-DOGUM,Female,Bank transfer (automatic),60.6,2985.25,No
5480-HPRRX,Female,Electronic check,25.3,77.75,Yes
8792-AOROI,Female,Mailed check,65.5,564.35,No
0295-PPHDO,Male,Electronic check,95.45,95.45,Yes
5146-YYFRZ,Male,Bank transfer (automatic),19.95,1311.75,No
1195-OIYEJ,Male,Electronic check,91.1,1135.7,Yes
5906-CVLHP,Female,Credit card (automatic),54.15,2319.8,Yes
3452-SRFEG,Male,Bank transfer (automatic),74.6,3720.35,No
4070-OKWVH,Female,Bank transfer (automatic),94.6,5025.8,No
5297-MDOIR,Female,Credit card (automatic),81.15,5224.5,No
6369-MCAKO,Female,Bank transfer (automatic),89.05,6185.8,No
4926-UMJZD,Female,Mailed check,49.2,1498.55,No
6848-HJTXY,Female,Credit card (automatic),19.45,1208.6,No
6341-AEVKX,Female,Electronic check,104.3,6613.65,No
4501-EQDRN,Female,Bank transfer (automatic),69.7,69.7,Yes
2990-HWIML,Female,Electronic check,89.5,573.3,Yes
0682-USIXD,Female,Electronic check,86.05,1818.9,No
6976-BWGLQ,Female,Bank transfer (automatic),25.2,1787.35,No
7078-NVFAM,Female,Electronic check,35.15,1051.05,No
8065-QBYTO,Female,Credit card (automatic),99.65,7181.25,No
2133-TSRRM,Female,Bank transfer (automatic),105.35,3688.6,No
7384-GHBPI,Male,Electronic check,35.15,99.75,Yes
7603-USHJS,Male,Credit card (automatic),73.75,871.4,Yes
7234-FECYN,Female,Electronic check,101.35,780.5,Yes
2511-ALLCS,Female,Bank transfer (automatic),24.3,821.6,No
3191-CSNMG,Female,Electronic check,80.7,239.45,No
7952-OBOYL,Male,Mailed check,89.85,244.45,No
7470-DYNOE,Male,Electronic check,61.1,3357.9,No
7853-OETYL,Female,Electronic check,29.05,129.6,No
1545-ACTAS,Female,Bank transfer (automatic),99.7,4977.2,No
5876-HZVZM,Female,Credit card (automatic),55.9,365.35,Yes
1400-MMYXY,Male,Electronic check,105.9,334.65,Yes
5126-RCXYW,Male,Credit card (automatic),46.0,2424.05,No
3085-QUOZK,Female,Mailed check,43.95,43.95,Yes
2363-BJLSL,Male,Bank transfer (automatic),80.4,4981.15,No
1956-YIFGE,Male,Mailed check,100.05,2090.25,No
3926-CUQZX,Male,Bank transfer (automatic),45.1,45.1,Yes
7921-LMDFQ,Male,Bank transfer (automatic),94.0,4905.75,No
2925-MXLSX,Female,Credit card (automatic),68.95,2038.7,No
5820-PTRYM,Female,Credit card (automatic),68.45,4014,No
9609-BENEA,Male,Electronic check,69.0,2441.7,No
6211-WHMYA,Female,Electronic check,43.85,2751,No
4459-BBGHE,Male,Electronic check,44.5,1307.8,No
9945-PSVIP,Female,Mailed check,18.7,383.65,No
1041-RXHRA,Female,Bank transfer (automatic),70.25,2868.05,Yes
1750-CSKKM,Male,Electronic check,55.35,449.75,Yes
9108-EJFJP,Female,Mailed check,53.55,53.55,No
0530-IJVDB,Male,Electronic check,114.6,7882.5,No
0508-SQWPL,Female,Bank transfer (automatic),20.1,1087.7,No
2215-ZAFGX,Male,Electronic check,85.5,791.7,No
8213-TAZPM,Female,Bank transfer (automatic),108.75,7493.05,No
7142-HVGBG,Male,Electronic check,103.0,4414.3,Yes
1304-SEGFY,Female,Electronic check,97.85,6841.3,No
7242-EDTYC,Male,Bank transfer (automatic),19.55,819.95,No
2904-GGUAZ,Female,Bank transfer (automatic),84.05,6052.25,No
8267-ZNYVZ,Female,Electronic check,103.75,3361.05,Yes
5136-GFPMB,Male,Credit card (automatic),89.4,4869.5,No
2595-KIWPV,Male,Credit card (automatic),19.7,509.3,No
5243-SAOTC,Male,Bank transfer (automatic),79.85,4308.25,No
9398-MMQTO,Male,Credit card (automatic),74.45,221.1,No
7619-PLRLP,Female,Bank transfer (automatic),74.1,3833.95,No
6457-GIRWB,Male,Electronic check,69.35,69.35,Yes
6508-NJYRO,Male,Mailed check,18.8,294.95,No
1450-SKCVI,Female,Electronic check,73.85,4092.85,Yes
4710-NKCAW,Male,Credit card (automatic),64.4,316.9,No
5306-BVTKJ,Male,Credit card (automatic),55.8,2651.2,No
0357-NVCRI,Female,Credit card (automatic),20.05,471.7,No
5570-PTWEH,Female,Credit card (automatic),75.15,216.75,Yes
2371-KFUOG,Male,Bank transfer (automatic),99.15,5720.95,No
0463-ZSDNT,Male,Bank transfer (automatic),56.75,503.25,No
6502-MJQAE,Male,Electronic check,69.6,69.6,Yes
6257-DTAYD,Male,Credit card (automatic),104.15,7365.3,No
4616-ULAOA,Female,Credit card (automatic),110.8,7245.9,No
7693-LCKZL,Male,Electronic check,80.15,385,Yes
7746-AWNQW,Female,Mailed check,35.75,961.4,No
5996-EBTKM,Female,Bank transfer (automatic),69.9,4615.9,No
2758-RNWXS,Male,Electronic check,89.2,3251.3,No
2314-TNDJQ,Female,Credit card (automatic),55.65,3880.05,No
2405-LBMUW,Female,Bank transfer (automatic),50.7,3088.75,No
3454-JFUBC,Male,Credit card (automatic),20.0,1396,No
0032-PGELS,Female,Bank transfer (automatic),30.5,30.5,Yes
9039-ZVJDC,Male,Mailed check,19.1,53.05,No
6797-LNAQX,Male,Bank transfer (automatic),98.3,6859.5,Yes
9013-AQORL,Female,Credit card (automatic),45.55,2108.35,No
2898-MRKPI,Male,Credit card (automatic),101.05,6770.5,No
2750-BJLSB,Female,Electronic check,103.7,4730.6,No
3648-GZPHF,Male,Mailed check,36.25,1151.05,No
2075-RMJIK,Female,Mailed check,49.4,232.55,No
9588-YRFHY,Male,Credit card (automatic),19.9,1022.6,No
6394-MFYNG,Female,Bank transfer (automatic),107.4,5121.3,Yes
1564-NTYXF,Female,Electronic check,82.0,1127.2,Yes
9364-YKUVW,Male,Mailed check,19.8,309.4,No
5392-AKEMH,Female,Electronic check,45.05,523.1,No
2451-YMUXS,Male,Bank transfer (automatic),64.55,4250.1,No
3914-FDRHP,Male,Electronic check,86.25,770.5,No
3078-ZKNTS,Female,Bank transfer (automatic),19.75,246.7,No
1024-KPRBB,Female,Mailed check,89.1,3342,No
4690-PKDQG,Female,Electronic check,95.55,3930.6,No
8155-IBNHG,Female,Credit card (automatic),75.4,1747.85,Yes
0886-QGENL,Female,Electronic check,101.25,2754.45,Yes
9547-ITEFG,Male,Credit card (automatic),102.6,897.75,No
1264-FUHCX,Female,Credit card (automatic),56.3,2780.6,No
7789-CRUVC,Female,Credit card (automatic),94.2,5895.45,No
6598-KELSS,Male,Bank transfer (automatic),43.05,2208.05,No
8739-WWKDU,Male,Electronic check,89.5,2196.15,Yes
8685-WHQPW,Female,Bank transfer (automatic),74.4,1692.6,Yes
4745-LSPLO,Male,Mailed check,20.5,20.5,Yes
8083-YTZES,Male,Electronic check,74.35,265.35,Yes
7240-FQLHE,Female,Bank transfer (automatic),99.75,1836.25,Yes
6664-FPDAC,Female,Electronic check,111.95,6418.9,Yes
9972-VAFJJ,Female,Electronic check,94.0,4871.45,No
0422-UXFAP,Female,Electronic check,98.85,4947.55,No
1904-WAJAA,Female,Electronic check,64.35,1558.65,No
5130-YPIRV,Female,Credit card (automatic),72.0,4284.2,No
2843-CQMEG,Male,Mailed check,49.7,1218.25,No
6439-PKTRR,Female,Electronic check,80.7,5617.95,No
5351-QESIO,Male,Mailed check,24.2,24.2,No
0786-VSSUD,Male,Mailed check,39.0,679.85,Yes
5568-DMXZS,Female,Electronic check,65.45,554.45,No
8468-FZTOE,Female,Electronic check,74.35,5237.4,No
6633-SYEUS,Female,Bank transfer (automatic),83.2,2032.3,No
6447-GORXK,Male,Credit card (automatic),25.0,789.2,No
6967-PEJLL,Male,Electronic check,40.2,1525.35,No
3976-BWUCK,Female,Credit card (automatic),94.1,2804.45,Yes
5981-ZVXOT,Female,Electronic check,108.35,3726.15,No
1684-FLBGS,Female,Credit card (automatic),69.5,1652.1,No
1389-WNUIB,Female,Bank transfer (automatic),76.0,1588.75,No
0376-OIWME,Male,Electronic check,93.6,3366.05,No
3585-ISXZP,Female,Bank transfer (automatic),95.65,778.1,Yes
0218-QNVAS,Male,Bank transfer (automatic),100.55,7113.75,No
6583-QGCSI,Female,Electronic check,88.05,4367.35,Yes
0804-YGEQV,Female,Bank transfer (automatic),24.45,993.15,No
7164-BPTUT,Male,Mailed check,89.55,5012.35,No
4174-LPGTI,Female,Bank transfer (automatic),66.5,2728.6,Yes
2523-EWWZL,Female,Electronic check,76.1,2093.4,No
0928-XUTSN,Female,Electronic check,80.5,1011.8,No
2108-XWMPY,Male,Mailed check,35.45,106.85,Yes
